datetime,city,country,latitude,longitude,temperature,humidity,pressure,wind_direction,wind_speed,weather_condition
2016-09-02 21:00:00,Vancouver,Canada,49.24966,-123.119339,289.82,77.0,1014.0,190.0,4.0,rainy
2016-09-02 22:00:00,Vancouver,Canada,49.24966,-123.119339,290.16,77.0,1014.0,230.0,3.0,rainy
2016-09-02 23:00:00,Vancouver,Canada,49.24966,-123.119339,290.53,72.0,1014.0,230.0,4.0,rainy
2016-09-03 00:00:00,Vancouver,Canada,49.24966,-123.119339,290.9,72.0,1014.0,240.0,3.0,rainy
2016-09-03 01:00:00,Vancouver,Canada,49.24966,-123.119339,289.46,77.0,1014.0,230.0,3.0,rainy
2016-09-03 02:00:00,Vancouver,Canada,49.24966,-123.119339,289.22,77.0,1015.0,240.0,2.0,thunderstorm
2016-09-03 03:00:00,Vancouver,Canada,49.24966,-123.119339,288.34,77.0,1015.0,220.0,2.0,cloudy
2016-09-03 04:00:00,Vancouver,Canada,49.24966,-123.119339,287.48,77.0,1015.0,133.0,1.0,foggy
2016-09-03 05:00:00,Vancouver,Canada,49.24966,-123.119339,286.95,72.0,1015.0,112.0,1.0,foggy
2016-09-03 06:00:00,Vancouver,Canada,49.24966,-123.119339,286.59,87.0,1015.0,112.0,1.0,rainy
2016-09-03 07:00:00,Vancouver,Canada,49.24966,-123.119339,286.42,87.0,1015.0,90.0,3.0,cloudy
2016-09-03 08:00:00,Vancouver,Canada,49.24966,-123.119339,286.2,87.0,1015.0,70.0,2.0,cloudy
2016-09-03 09:00:00,Vancouver,Canada,49.24966,-123.119339,286.08,93.0,1015.0,100.0,3.0,foggy
2016-09-03 10:00:00,Vancouver,Canada,49.24966,-123.119339,285.81,87.0,1015.0,90.0,4.0,foggy
2016-09-03 11:00:00,Vancouver,Canada,49.24966,-123.119339,285.58,87.0,1015.0,100.0,3.0,rainy
2016-09-03 12:00:00,Vancouver,Canada,49.24966,-123.119339,285.49,87.0,1015.0,90.0,3.0,cloudy
2016-09-03 13:00:00,Vancouver,Canada,49.24966,-123.119339,285.38,93.0,1015.0,120.0,3.0,rainy
2016-09-03 14:00:00,Vancouver,Canada,49.24966,-123.119339,285.47,93.0,1015.0,100.0,3.0,rainy
2016-09-03 15:00:00,Vancouver,Canada,49.24966,-123.119339,285.45,93.0,1016.0,80.0,2.0,foggy
2016-09-03 16:00:00,Vancouver,Canada,49.24966,-123.119339,285.93,93.0,1016.0,80.0,3.0,foggy
2016-09-03 17:00:00,Vancouver,Canada,49.24966,-123.119339,286.43,93.0,1016.0,90.0,3.0,foggy
2016-09-03 18:00:00,Vancouver,Canada,49.24966,-123.119339,287.62,87.0,1016.0,90.0,4.0,cloudy
2016-09-03 19:00:00,Vancouver,Canada,49.24966,-123.119339,288.42,82.0,1016.0,90.0,3.0,rainy
2016-09-03 20:00:00,Vancouver,Canada,49.24966,-123.119339,289.26,77.0,1017.0,110.0,3.0,rainy
2016-09-03 21:00:00,Vancouver,Canada,49.24966,-123.119339,289.74,72.0,1017.0,190.0,2.0,rainy
2016-09-03 22:00:00,Vancouver,Canada,49.24966,-123.119339,290.71,72.0,1016.0,240.0,3.0,rainy
2016-09-03 23:00:00,Vancouver,Canada,49.24966,-123.119339,290.95,72.0,1016.0,260.0,3.0,rainy
2016-09-04 00:00:00,Vancouver,Canada,49.24966,-123.119339,290.61,77.0,1016.0,240.0,3.0,rainy
2016-09-04 01:00:00,Vancouver,Canada,49.24966,-123.119339,290.78,72.0,1015.0,260.0,3.0,cloudy
2016-09-04 02:00:00,Vancouver,Canada,49.24966,-123.119339,290.06,67.0,1015.0,260.0,2.0,cloudy
2016-09-04 03:00:00,Vancouver,Canada,49.24966,-123.119339,288.78,72.0,1015.0,230.0,3.0,cloudy
2016-09-04 04:00:00,Vancouver,Canada,49.24966,-123.119339,286.83,82.0,1015.0,270.0,1.0,cloudy
2016-09-04 05:00:00,Vancouver,Canada,49.24966,-123.119339,285.94,82.0,1015.0,300.0,1.0,cloudy
2016-09-04 06:00:00,Vancouver,Canada,49.24966,-123.119339,285.56,77.0,1016.0,20.0,1.0,cloudy
2016-09-04 07:00:00,Vancouver,Canada,49.24966,-123.119339,285.1,82.0,1016.0,0.0,1.0,cloudy
2016-09-04 08:00:00,Vancouver,Canada,49.24966,-123.119339,284.89,82.0,1015.0,21.0,1.0,cloudy
